
"5011000001857",31.08280493,121.5215803,"浦江","闵行","旭辉浦江国际广场（酒店式公寓）",3,"24503","43","http://sh.lianjia.com/xiaoqu/5011000001857.html"
"5011000000114",31.108802,121.61712,"周浦","浦东","绿地东海岸时尚广场",2,"36859","43","http://sh.lianjia.com/xiaoqu/5011000000114.html"
"5011000003539",31.315196,121.322142,"南翔","嘉定","金地格林世界（森林公馆）",6,"51001","43","http://sh.lianjia.com/xiaoqu/5011000003539.html"
"5011102207124",31.09193063,121.406025,"颛桥","闵行","龙盛国际商业广场（商住）",1,"51891","43","http://sh.lianjia.com/xiaoqu/5011102207124.html"
"5011000005326",31.165264,121.117564,"盈浦","青浦","万寿新村（青浦）",1,"33338","43","http://sh.lianjia.com/xiaoqu/5011000005326.html"
"5011000002447",30.99627581,121.4383843,"西渡","奉贤","连城一号",3,"24240","43","http://sh.lianjia.com/xiaoqu/5011000002447.html"
"5011000005305",31.188013,121.760221,"川沙","浦东","天和湖滨家园",6,"40556","43","http://sh.lianjia.com/xiaoqu/5011000005305.html"
"5011000012757",31.096859,121.404098,"颛桥","闵行","金都花好悦园",12,"48655","42","http://sh.lianjia.com/xiaoqu/5011000012757.html"
"5011000014388",31.179046,121.554494,"北蔡","浦东","绿川新苑",11,"50705","42","http://sh.lianjia.com/xiaoqu/5011000014388.html"
"5011000014998",31.201255,121.467842,"斜土路","徐汇","日晖六村",21,"73580","42","http://sh.lianjia.com/xiaoqu/5011000014998.html"
"5011000015555",31.220979,121.400698,"天山","长宁","仁恒河滨花园",10,"90942","42","http://sh.lianjia.com/xiaoqu/5011000015555.html"
"5011000009038",31.13339451,121.6018042,"康桥","浦东","康桥月苑",6,"42855","42","http://sh.lianjia.com/xiaoqu/5011000009038.html"
"5011000014067",31.325868,121.488126,"高境","宝山","高境一村",15,"48835","42","http://sh.lianjia.com/xiaoqu/5011000014067.html"
"5011000017261",31.158475,121.323421,"九亭","松江","知雅汇（公寓）",10,"43434","42","http://sh.lianjia.com/xiaoqu/5011000017261.html"
"5011000013355",31.110319,121.199644,"佘山","松江","紫都上海晶园",6,"86179","42","http://sh.lianjia.com/xiaoqu/5011000013355.html"
"5011000014599",31.05347415,121.5418727,"浦江","闵行","虹浦新城",8,"44517","42","http://sh.lianjia.com/xiaoqu/5011000014599.html"
"5011000001075",31.064425,121.248275,"松江大学城","松江","万达广场（松江）",2,"23971","42","http://sh.lianjia.com/xiaoqu/5011000001075.html"
"5011000015283",31.260691,121.577387,"金杨","浦东","黄山始信苑",17,"76218","42","http://sh.lianjia.com/xiaoqu/5011000015283.html"
"5011000014035",31.15977,121.588835,"御桥","浦东","锦绣华都",6,"56201","42","http://sh.lianjia.com/xiaoqu/5011000014035.html"
"5011000016872",31.225384,121.5882,"张江","浦东","汤臣高尔夫（别墅）",-48,"101032","42","http://sh.lianjia.com/xiaoqu/5011000016872.html"
"5011000017768",31.18250242,121.3624675,"航华","闵行","航华一村",11,"44943","42","http://sh.lianjia.com/xiaoqu/5011000017768.html"
"5011000002676",31.04671845,121.6096073,"航头","浦东","海洲桃花园",5,"42199","42","http://sh.lianjia.com/xiaoqu/5011000002676.html"
"5011000002882",31.038313,121.661377,"新场","浦东","丝庐雅苑（公寓）",4,"34936","56","http://sh.lianjia.com/xiaoqu/5011000002882.html"
"5011000018020",31.250006,121.594161,"碧云","浦东","金桥酒店公寓",11,"73784","56","http://sh.lianjia.com/xiaoqu/5011000018020.html"
"5011000017107",31.265358,121.374318,"真光","普陀","阳光威尼斯（三期）",10,"51448","55","http://sh.lianjia.com/xiaoqu/5011000017107.html"
"5011000017671",31.20458,121.528449,"塘桥","浦东","东方城市花园（二期）",7,"76700","54","http://sh.lianjia.com/xiaoqu/5011000017671.html"
"5011000012404",31.370161,121.438399,"杨行","宝山","天馨花园（公寓）",7,"41015","54","http://sh.lianjia.com/xiaoqu/5011000012404.html"
"5011102208191",31.24366148,121.3177538,"江桥","嘉定","绿地新江桥城",116,"47108","54","http://sh.lianjia.com/xiaoqu/5011102208191.html"
"5011000010787",30.908689,121.469525,"南桥","奉贤","江海花园",14,"25602","54","http://sh.lianjia.com/xiaoqu/5011000010787.html"
"5011000017475",31.20229,121.406263,"古北","长宁","御翠豪庭",8,"109708","54","http://sh.lianjia.com/xiaoqu/5011000017475.html"
"5011000012603",31.3314284,121.4958192,"高境","宝山","美岸栖庭（公寓）",3,"61690","54","http://sh.lianjia.com/xiaoqu/5011000012603.html"
"5011000005174",31.11025919,121.4921665,"浦江","闵行","万科早城",3,"26704","53","http://sh.lianjia.com/xiaoqu/5011000005174.html"
"5011000013460",31.245508,121.330555,"江桥","嘉定","万达广场（嘉定）",5,"25102","53","http://sh.lianjia.com/xiaoqu/5011000013460.html"
"5011000013759",31.324675,121.479561,"高境","宝山","三花现代城",2,"64877","53","http://sh.lianjia.com/xiaoqu/5011000013759.html"
"5011000014775",31.341997,121.522683,"新江湾城","杨浦","合生江湾国际公寓",4,"76787","53","http://sh.lianjia.com/xiaoqu/5011000014775.html"
"5011000016873",31.294981,121.460865,"大宁","闸北","明园森林都市",3,"75636","53","http://sh.lianjia.com/xiaoqu/5011000016873.html"
"5011063203505",31.185062,121.464609,"徐汇滨江","徐汇","尚海湾豪庭",1,"105422","53","http://sh.lianjia.com/xiaoqu/5011063203505.html"
"5011000016498",31.289342,121.411289,"大华","宝山","康泰新城",13,"50642","52","http://sh.lianjia.com/xiaoqu/5011000016498.html"
"5011000015282",31.035482,121.661513,"新场","浦东","东方冠郡",4,"34706","52","http://sh.lianjia.com/xiaoqu/5011000015282.html"
"5011000017805",31.045722,121.355589,"马桥","闵行","绿城玫瑰园",7,"82987","52","http://sh.lianjia.com/xiaoqu/5011000017805.html"
"5011102206965",31.10103285,121.4027955,"颛桥","闵行","银都新村（1至7区）",16,"46973","52","http://sh.lianjia.com/xiaoqu/5011102206965.html"
"5011000003788",31.36301424,121.3852817,"顾村","宝山","绿地北郊广场",4,"25311","51","http://sh.lianjia.com/xiaoqu/5011000003788.html"
"5011000016116",31.128742,121.346888,"九亭","松江","三盛颐景园（公寓）",8,"41574","61","http://sh.lianjia.com/xiaoqu/5011000016116.html"
"5011000015388",31.283225,121.430586,"大华","宝山","大华一村",15,"53076","61","http://sh.lianjia.com/xiaoqu/5011000015388.html"
"5011000015678",31.233427,121.537868,"源深","浦东","竹园新村（浦东）",20,"79410","61","http://sh.lianjia.com/xiaoqu/5011000015678.html"
"5011000018078",31.234486,121.461215,"南京西路","静安","骏豪国际",12,"84774","61","http://sh.lianjia.com/xiaoqu/5011000018078.html"
"5011000017605",31.109448,121.409339,"春申","闵行","万科假日风景（公寓）",10,"65400","61","http://sh.lianjia.com/xiaoqu/5011000017605.html"
"5011000017309",31.306068,121.614341,"高行","浦东","幸福小镇（公寓）",10,"54779","60","http://sh.lianjia.com/xiaoqu/5011000017309.html"
"5011000005240",31.308129,121.331985,"南翔","嘉定","旭辉U天地",2,"35135","60","http://sh.lianjia.com/xiaoqu/5011000005240.html"
"5011000015425",31.23972158,121.5305678,"源深","浦东","梅园三街坊",31,"104094","59","http://sh.lianjia.com/xiaoqu/5011000015425.html"
"5011000013735",31.27115521,121.6084109,"金桥","浦东","长岛公寓",11,"49887","59","http://sh.lianjia.com/xiaoqu/5011000013735.html"
"5011102207525",31.268102,121.15232,"白鹤","青浦","绿地时代名邸",116,"27920","59","http://sh.lianjia.com/xiaoqu/5011102207525.html"
"5011000003404",31.083986,121.606653,"航头","浦东","鹤沙航城东茗苑",3,"39321","59","http://sh.lianjia.com/xiaoqu/5011000003404.html"
"5011000013344",31.31238769,121.5934244,"金桥","浦东","金地未未来",7,"82398","58","http://sh.lianjia.com/xiaoqu/5011000013344.html"
"5011000014057",31.132273,121.591534,"周浦","浦东","圣鑫苑",4,"45622","58","http://sh.lianjia.com/xiaoqu/5011000014057.html"
"5011000017696",31.39149027,121.448309,"杨行","宝山","万科四季花城（公寓）",7,"45495","58","http://sh.lianjia.com/xiaoqu/5011000017696.html"
"5011000003514",31.04080409,121.2539217,"松江新城","松江","锋尚99",4,"26269","58","http://sh.lianjia.com/xiaoqu/5011000003514.html"
"5011000017935",31.030128,121.403224,"老闵行","闵行","夏朵小城",8,"35294","57","http://sh.lianjia.com/xiaoqu/5011000017935.html"
"5011000014777",31.254526,121.586328,"金杨","浦东","金杨七街坊",21,"56079","57","http://sh.lianjia.com/xiaoqu/5011000014777.html"
"5011000015822",31.28564,121.503674,"鞍山","杨浦","密云小区",20,"80522","57","http://sh.lianjia.com/xiaoqu/5011000015822.html"
"5011000003569",31.2895737,121.177012,"安亭","嘉定","尚都国际酒店公寓",4,"15970","57","http://sh.lianjia.com/xiaoqu/5011000003569.html"
"5011000012017",31.15304,121.323375,"九亭","松江","贝尚湾（公寓）",4,"57652","57","http://sh.lianjia.com/xiaoqu/5011000012017.html"
"5011000013596",31.324487,121.545871,"中原","杨浦","市光三村",11,"54616","41","http://sh.lianjia.com/xiaoqu/5011000013596.html"
"5011000013843",31.14284215,121.3227127,"九亭","松江","上海青年城",4,"32390","41","http://sh.lianjia.com/xiaoqu/5011000013843.html"
"5011000013930",31.22878914,121.5305012,"潍坊","浦东","潍坊十村",30,"93006","41","http://sh.lianjia.com/xiaoqu/5011000013930.html"
"5011000014286",31.128044,121.405262,"梅陇","闵行","上海阳城",13,"63311","41","http://sh.lianjia.com/xiaoqu/5011000014286.html"
"5011000008858",31.135501,121.538437,"三林","浦东","中海御景熙岸（公寓）",5,"74823","41","http://sh.lianjia.com/xiaoqu/5011000008858.html"
